% TRY3: sc black foot from soil surface 1cm down (in 10000ms), then 5mm up (in 5000ms) then down 2.5cm (in 25000ms), then up 5mm (in 5000ms), and finally up 4cm (in 1000ms)
% Created on:04.05.2011 - 14:12
% Control Thread cycle time: 40 msec
% log cycle time: 40 msec
% Joint angles in [rad], force in [N], and torque in [Nm]

% msec; Joint0; Joint1; Joint2; Joint3; Joint4; Joint5; Joint6; Fx; Fy; Fz; Tx; Ty; Tz; FTStatus; RTDSeq; FTSeq; Marker; currentPointID; X; Y; Z; Rx; Ry; Rz
62481; 0.0159659; 0.0892259; 0.677627; 1.65649; 1.63858; 0.874404; 1.3738; 3.473927; 1.229963; -18.722450; -0.246652; -0.385974; 0.005300; 0; 1; 7532791; 0; 10; -238.985; -348.234; 583.136; 164.768; 89.7012; 74.4718
62528; 0.0159764; 0.0894364; 0.677953; 1.65644; 1.63857; 0.874387; 1.3738; 3.287582; 1.253134; -19.125374; -0.249353; -0.405138; 0.005714; 0; 1; 7533077; 0; 10; -238.933; -348.308; 583.113; 162.836; 89.7012; 72.5575
62559; 0.0159817; 0.0894627; 0.678119; 1.65643; 1.63857; 0.874313; 1.3738; 2.834052; 1.175002; -18.789667; -0.239704; -0.454258; 0.006596; 0; 1; 7533364; 0; 10; -238.894; -348.344; 583.112; 162.674; 89.701; 72.4009
62590; 0.015987; 0.0894733; 0.67825; 1.65642; 1.63856; 0.874046; 1.3738; 2.192649; 1.051421; -18.206648; -0.225057; -0.520039; 0.006994; 0; 1; 7533651; 0; 10; -238.895; -348.373; 583.106; 162.791; 89.6987; 72.5109
62653; 0.0159922; 0.0894838; 0.67838; 1.65642; 1.63856; 0.874; 1.37379; 2.133621; 1.012786; -18.006615; -0.220639; -0.523425; 0.007281; 0; 1; 7533938; 0; 10; -238.859; -348.402; 583.107; 162.863; 89.6989; 72.5881
62668; 0.0160028; 0.0894943; 0.678445; 1.65641; 1.63856; 0.873738; 1.37379; 1.950262; 0.955215; -17.781694; -0.214916; -0.542436; 0.007323; 0; 1; 7534234; 0; 10; -238.88; -348.419; 583.101; 162.972; 89.6967; 72.6866
62715; 0.0160133; 0.0894996; 0.678486; 1.6564; 1.63855; 0.873499; 1.37379; 2.341014; 0.934804; -18.005234; -0.212761; -0.500185; 0.007016; 0; 1; 7534518; 0; 10; -238.905; -348.43; 583.096; 163.177; 89.6945; 72.8813
62762; 0.0160238; 0.0895207; 0.678506; 1.65637; 1.63855; 0.873471; 1.37379; 2.827527; 0.911694; -18.321072; -0.210871; -0.448070; 0.006562; 0; 1; 7534805; 0; 10; -238.906; -348.437; 583.102; 163.202; 89.6952; 72.9069
62793; 0.0160343; 0.089568; 0.678511; 1.65629; 1.63854; 0.873203; 1.37379; 3.093916; 0.949433; -18.439213; -0.214599; -0.421209; 0.006250; 0; 1; 7535093; 0; 10; -238.963; -348.442; 583.109; 163.389; 89.6949; 73.0787
62840; 0.0162186; 0.0896944; 0.678516; 1.65612; 1.63853; 0.87297; 1.37379; 3.805362; 1.171562; -18.882280; -0.237687; -0.343722; 0.005292; 0; 1; 7535379; 0; 10; -238.981; -348.49; 583.135; 163.305; 89.6982; 72.9924
62872; 0.0164607; 0.0898734; 0.678516; 1.65595; 1.63853; 0.872959; 1.37379; 3.835884; 1.415455; -19.320381; -0.264541; -0.341608; 0.005464; 0; 1; 7535667; 0; 10; -238.958; -348.551; 583.156; 162.518; 89.7029; 72.2185
62918; 0.016766; 0.0899997; 0.678521; 1.65582; 1.63852; 0.87268; 1.37379; 3.538090; 1.595368; -19.638119; -0.284692; -0.375910; 0.005701; 0; 1; 7535954; 0; 10; -238.939; -348.627; 583.163; 162.188; 89.7035; 71.89
62965; 0.0171082; 0.0901471; 0.678521; 1.65567; 1.63851; 0.872441; 1.37379; 3.381078; 1.717037; -19.923662; -0.297387; -0.393126; 0.005551; 0; 1; 7536241; 0; 10; -238.91; -348.712; 583.175; 161.808; 89.7051; 71.5153
62997; 0.0173346; 0.0903576; 0.678521; 1.65552; 1.6385; 0.872435; 1.37379; 3.082163; 1.679811; -19.926189; -0.292592; -0.427092; 0.005869; 0; 1; 7536528; 0; 10; -238.899; -348.77; 583.179; 160.578; 89.708; 70.2984
63028; 0.0174293; 0.0904366; 0.678521; 1.65544; 1.63849; 0.872156; 1.37379; 3.169430; 1.773197; -19.824896; -0.302646; -0.417990; 0.006219; 0; 1; 7536817; 0; 10; -238.939; -348.794; 583.18; 160.535; 89.7071; 70.2445
63090; 0.017603; 0.090484; 0.678521; 1.65542; 1.63848; 0.871906; 1.37379; 3.534939; 1.723920; -20.039555; -0.297759; -0.376739; 0.005925; 0; 1; 7537103; 0; 10; -238.935; -348.835; 583.169; 160.434; 89.7045; 70.1396
63122; 0.0176609; 0.0905787; 0.678526; 1.6554; 1.63847; 0.8719; 1.37379; 3.526021; 1.555199; -19.955544; -0.279544; -0.377380; 0.006249; 0; 1; 7537389; 0; 10; -238.942; -348.851; 583.15; 159.649; 89.703; 69.3581
63153; 0.0176662; 0.090763; 0.678526; 1.65538; 1.63846; 0.871667; 1.37378; 3.899321; 1.297903; -19.825888; -0.253333; -0.339786; 0.006940; 0; 1; 7537676; 0; 10; -239.032; -348.853; 583.103; 158.298; 89.6974; 67.9945
63200; 0.017682; 0.0908314; 0.678531; 1.65533; 1.63845; 0.871371; 1.37378; 4.621138; 1.053494; -19.493988; -0.227097; -0.263417; 0.006399; 0; 1; 7537962; 0; 10; -239.096; -348.859; 583.094; 158.227; 89.6951; 67.9079
63231; 0.0176978; 0.090863; 0.678536; 1.65531; 1.63844; 0.871371; 1.37378; 4.886216; 0.974258; -18.982943; -0.219319; -0.236394; 0.005726; 0; 1; 7538250; 0; 10; -239.099; -348.864; 583.095; 158.094; 89.6955; 67.7756
63278; 0.0177346; 0.0909104; 0.678541; 1.65528; 1.63843; 0.871126; 1.37378; 5.197675; 0.931605; -18.831968; -0.215805; -0.204709; 0.005429; 0; 1; 7538536; 0; 10; -239.141; -348.875; 583.086; 158.09; 89.6931; 67.76
63309; 0.0179347; 0.0909367; 0.678556; 1.65525; 1.63841; 0.870836; 1.37378; 5.226943; 0.881052; -18.951792; -0.210944; -0.201971; 0.005046; 0; 1; 7538824; 0; 10; -239.123; -348.926; 583.077; 158.351; 89.6904; 68.0178
63356; 0.0182452; 0.0909735; 0.678566; 1.65518; 1.63839; 0.870825; 1.37378; 4.438859; 1.020037; -19.529781; -0.227084; -0.285304; 0.005366; 0; 1; 7539111; 0; 10; -239.026; -349.004; 583.092; 158.562; 89.6924; 68.2461
63403; 0.0185032; 0.0910367; 0.678576; 1.65493; 1.63835; 0.870563; 1.37377; 4.008805; 1.456843; -20.238323; -0.273054; -0.329216; 0.004884; 0; 1; 7539398; 0; 10; -239.007; -349.071; 583.158; 159.987; 89.6999; 69.6713
63434; 0.0186453; 0.0912315; 0.678611; 1.65466; 1.63824; 0.870272; 1.37377; 4.150813; 1.755218; -20.268070; -0.303750; -0.313527; 0.003711; 0; 1; 7539686; 0; 10; -239.061; -349.118; 583.19; 160.692; 89.7031; 70.3706
63496; 0.0186506; 0.0915315; 0.678777; 1.65429; 1.63804; 0.87017; 1.37377; 4.305008; 2.036389; -20.098940; -0.331965; -0.297495; 0.002808; 0; 1; 7539972; 0; 10; -239.119; -349.161; 583.237; 161.571; 89.7098; 71.2534
63528; 0.0186506; 0.0915315; 0.678777; 1.65429; 1.63804; 0.87017; 1.37377; 4.587382; 2.083369; -19.935593; -0.335289; -0.267892; 0.002626; 0; 1; 7540259; 0; 10; -239.119; -349.161; 583.237; 161.571; 89.7098; 71.2534
63559; 0.0186558; 0.0916526; 0.678837; 1.65427; 1.63798; 0.869925; 1.37377; 4.914768; 1.857699; -19.745495; -0.310884; -0.233764; 0.003056; 0; 1; 7540547; 0; 10; -239.171; -349.176; 583.2; 161.227; 89.7042; 70.9
63590; 0.0186558; 0.0916895; 0.679058; 1.65426; 1.63794; 0.869914; 1.37376; 4.461319; 1.717567; -19.780371; -0.295257; -0.279830; 0.003698; 0; 1; 7540833; 0; 10; -239.106; -349.223; 583.197; 161.263; 89.7041; 70.949
63637; 0.0186874; 0.0917737; 0.67938; 1.65425; 1.63792; 0.869635; 1.37376; 3.934730; 1.636563; -20.518227; -0.288119; -0.335731; 0.004323; 0; 1; 7541120; 0; 10; -239.054; -349.299; 583.176; 160.734; 89.7006; 70.424
63668; 0.0187401; 0.0919632; 0.679681; 1.65424; 1.63791; 0.869362; 1.37376; 3.719220; 1.397541; -21.114456; -0.263471; -0.359878; 0.005488; 0; 1; 7541409; 0; 10; -239.03; -349.377; 583.132; 159.083; 89.6954; 68.7779
63715; 0.0188296; 0.0920895; 0.679821; 1.65424; 1.6379; 0.869356; 1.37375; 3.058045; 1.151756; -21.021109; -0.238114; -0.431443; 0.006713; 0; 1; 7541693; 0; 10; -238.987; -349.429; 583.107; 157.967; 89.6936; 67.6746
63762; 0.0189822; 0.0921474; 0.679867; 1.65422; 1.6379; 0.869083; 1.37375; 3.028204; 0.990163; -20.907198; -0.221564; -0.433075; 0.006640; 0; 1; 7541980; 0; 10; -238.981; -349.475; 583.09; 157.741; 89.6902; 67.4446
63793; 0.0190085; 0.092279; 0.679902; 1.65418; 1.63789; 0.86881; 1.37373; 3.626019; 0.867409; -20.922379; -0.208036; -0.368750; 0.006736; 0; 1; 7542268; 0; 10; -239.045; -349.49; 583.066; 157.064; 89.6869; 66.7559
63840; 0.0190349; 0.0924527; 0.679927; 1.65404; 1.63789; 0.868804; 1.37373; 4.020938; 0.983943; -20.962000; -0.220454; -0.326082; 0.006379; 0; 1; 7542557; 0; 10; -239.085; -349.505; 583.077; 156.107; 89.6899; 65.8014
63871; 0.0190822; 0.0925422; 0.679937; 1.65384; 1.63787; 0.868548; 1.37372; 4.495627; 1.329279; -21.050283; -0.256064; -0.276203; 0.005408; 0; 1; 7542849; 0; 10; -239.143; -349.521; 583.12; 156.596; 89.6951; 66.2782
63918; 0.0192402; 0.0925633; 0.679957; 1.65378; 1.63786; 0.868246; 1.37371; 4.820053; 1.491641; -20.908003; -0.272508; -0.242875; 0.004387; 0; 1; 7543137; 0; 10; -239.141; -349.564; 583.129; 157.175; 89.6949; 66.8512
63965; 0.019477; 0.0925791; 0.679962; 1.65376; 1.63786; 0.868235; 1.37371; 4.820053; 1.491641; -20.908003; -0.272508; -0.242875; 0.004387; 0; 1; 7543137; 0; 10; -239.064; -349.622; 583.131; 157.101; 89.6952; 66.7903
63996; 0.0197402; 0.0926054; 0.679967; 1.65375; 1.63785; 0.867967; 1.3737; 4.047789; 1.572020; -21.110525; -0.282441; -0.324299; 0.004723; 0; 1; 7543425; 0; 10; -239.023; -349.686; 583.12; 157.359; 89.6926; 67.0482
64043; 0.0199508; 0.0927159; 0.679972; 1.65367; 1.63785; 0.867694; 1.37369; 3.666320; 1.526089; -21.577150; -0.278754; -0.365154; 0.004920; 0; 1; 7543710; 0; 10; -239.028; -349.739; 583.109; 157.014; 89.6908; 66.7001
64090; 0.0200561; 0.0929581; 0.679982; 1.65355; 1.63784; 0.867683; 1.37368; 3.704273; 1.471211; -21.986334; -0.273580; -0.361537; 0.005461; 0; 1; 7543997; 0; 10; -239.065; -349.77; 583.097; 155.431; 89.6914; 65.1223
64121; 0.0201456; 0.0930055; 0.679992; 1.65351; 1.63783; 0.867438; 1.37366; 3.878330; 1.417403; -21.963173; -0.268270; -0.342042; 0.006509; 0; 1; 7544288; 0; 10; -239.087; -349.794; 583.092; 155.69; 89.6901; 65.374
64153; 0.0203035; 0.0930318; 0.680032; 1.65342; 1.63782; 0.867188; 1.37365; 4.102911; 1.440917; -22.103245; -0.270418; -0.317741; 0.006209; 0; 1; 7544578; 0; 10; -239.072; -349.841; 583.112; 156.218; 89.6918; 65.8988
64200; 0.0203298; 0.0930792; 0.680213; 1.65328; 1.63782; 0.867176; 1.37363; 4.178324; 1.517972; -22.251928; -0.278753; -0.310437; 0.005250; 0; 1; 7544866; 0; 10; -239.022; -349.888; 583.157; 156.591; 89.6987; 66.2825
64246; 0.0203403; 0.0931897; 0.680314; 1.65319; 1.63781; 0.866886; 1.3736; 3.763601; 1.818102; -22.139950; -0.310987; -0.355290; 0.004540; 0; 1; 7545153; 0; 10; -239.068; -349.914; 583.156; 156.578; 89.6986; 66.2593
64278; 0.0203403; 0.0931897; 0.680314; 1.65319; 1.63781; 0.866886; 1.3736; 3.896723; 1.890140; -22.197332; -0.317377; -0.340717; 0.004503; 0; 1; 7545440; 0; 10; -239.068; -349.914; 583.156; 156.578; 89.6986; 66.2593
64309; 0.020414; 0.0934319; 0.680434; 1.65305; 1.63778; 0.866579; 1.37357; 4.448768; 1.779604; -22.113152; -0.303904; -0.282039; 0.004868; 0; 1; 7545725; 0; 10; -239.128; -349.96; 583.14; 155.682; 89.6974; 65.3571
64356; 0.0206457; 0.093474; 0.680449; 1.65302; 1.63771; 0.866567; 1.3735; 4.116157; 1.693932; -22.037878; -0.295715; -0.317670; 0.004938; 0; 1; 7546013; 0; 10; -239.055; -350.019; 583.134; 156.646; 89.6978; 66.3349
64403; 0.020793; 0.0935213; 0.680449; 1.65295; 1.63759; 0.866289; 1.37347; 3.646873; 1.563605; -22.179346; -0.281757; -0.368598; 0.004521; 0; 1; 7546307; 0; 10; -239.065; -350.056; 583.125; 158.3; 89.6952; 67.983
64434; 0.020851; 0.093595; 0.680464; 1.65281; 1.63737; 0.866061; 1.37345; 4.158345; 1.535756; -22.471510; -0.277935; -0.313381; 0.002622; 0; 1; 7546593; 0; 10; -239.1; -350.075; 583.126; 160.7; 89.6928; 70.3749
64481; 0.0210826; 0.0937319; 0.680479; 1.65262; 1.63722; 0.865947; 1.37343; 4.141532; 1.396392; -22.486813; -0.261370; -0.315301; 0.001758; 0; 1; 7546883; 0; 10; -239.078; -350.137; 583.143; 162.067; 89.6943; 71.7505
64528; 0.0211142; 0.0938846; 0.680539; 1.65254; 1.63717; 0.865674; 1.37343; 4.221414; 1.514482; -22.828688; -0.275856; -0.307482; 0.001831; 0; 1; 7547167; 0; 10; -239.138; -350.159; 583.122; 161.615; 89.6912; 71.2885
64559; 0.0211299; 0.0939004; 0.680786; 1.6525; 1.63712; 0.865663; 1.37343; 4.470121; 1.417123; -22.750231; -0.264454; -0.280346; 0.002494; 0; 1; 7547454; 0; 10; -239.054; -350.216; 583.131; 161.96; 89.6922; 71.6482
64606; 0.0211405; 0.0939214; 0.680916; 1.65248; 1.63708; 0.865418; 1.37343; 3.801315; 1.431602; -22.714626; -0.267196; -0.352200; 0.003233; 0; 1; 7547741; 0; 10; -239.052; -350.246; 583.127; 162.372; 89.6899; 72.0556
64653; 0.0211826; 0.0940267; 0.680976; 1.65243; 1.63702; 0.865139; 1.37342; 3.743366; 1.393540; -22.856934; -0.263299; -0.358662; 0.003123; 0; 1; 7548029; 0; 10; -239.094; -350.27; 583.102; 162.408; 89.6857; 72.0814
64684; 0.0211826; 0.0940267; 0.680976; 1.65243; 1.63702; 0.865139; 1.37342; 4.112877; 1.245571; -23.043772; -0.246844; -0.318374; 0.003392; 0; 1; 7548316; 0; 10; -239.094; -350.27; 583.102; 162.408; 89.6857; 72.0814
64715; 0.0212563; 0.094232; 0.681052; 1.65235; 1.63697; 0.865128; 1.37341; 4.174984; 1.127496; -23.122604; -0.233772; -0.312213; 0.004481; 0; 1; 7548602; 0; 10; -239.105; -350.306; 583.08; 161.394; 89.6849; 71.0761
64762; 0.0212879; 0.0944952; 0.681408; 1.65206; 1.63689; 0.864621; 1.37339; 4.258897; 1.137621; -23.504051; -0.234181; -0.304633; 0.004601; 0; 1; 7548890; 0; 10; -239.143; -350.394; 583.109; 161.505; 89.6883; 71.1802
64809; 0.02143; 0.0946636; 0.681474; 1.65198; 1.63686; 0.864575; 1.37338; 4.421319; 1.341319; -23.454971; -0.258079; -0.286751; 0.003841; 0; 1; 7549176; 0; 10; -239.13; -350.444; 583.097; 160.722; 89.6882; 70.4065
64840; 0.0216827; 0.0947847; 0.681484; 1.65193; 1.63683; 0.864336; 1.37336; 4.047672; 1.371820; -23.521456; -0.261505; -0.327442; 0.004671; 0; 1; 7549463; 0; 10; -239.114; -350.508; 583.073; 160.359; 89.6852; 70.0453
64871; 0.0216827; 0.0947847; 0.681484; 1.65193; 1.63683; 0.864336; 1.37336; 4.143225; 1.244185; -23.675915; -0.247024; -0.317779; 0.004838; 0; 1; 7549750; 0; 10; -239.114; -350.508; 583.073; 160.359; 89.6852; 70.0453
64918; 0.0220248; 0.0949848; 0.681529; 1.6519; 1.6368; 0.864023; 1.37332; 4.233988; 1.031891; -23.751200; -0.224967; -0.306766; 0.005558; 0; 1; 7550037; 0; 10; -239.089; -350.601; 583.022; 159.523; 89.6793; 69.2137
64965; 0.0222828; 0.0950532; 0.681539; 1.65186; 1.63679; 0.863756; 1.37327; 3.515036; 0.945174; -23.611462; -0.217034; -0.384742; 0.006337; 0; 1; 7550324; 0; 10; -239.061; -350.665; 583.012; 159.797; 89.6778; 69.4888
64996; 0.022567; 0.0951427; 0.681554; 1.65173; 1.63678; 0.863488; 1.3732; 3.532121; 0.989037; -23.864582; -0.221185; -0.382249; 0.005928; 0; 1; 7550611; 0; 10; -239.033; -350.739; 583.03; 160.604; 89.6808; 70.2971
65043; 0.0226197; 0.095169; 0.681564; 1.65153; 1.63676; 0.863477; 1.37312; 3.520376; 1.280454; -23.931923; -0.253967; -0.382301; 0.005164; 0; 1; 7550898; 0; 10; -239.031; -350.757; 583.098; 162.333; 89.691; 72.0281
65090; 0.0226881; 0.0951795; 0.681569; 1.65148; 1.63676; 0.863392; 1.37306; 3.421127; 1.699577; -23.637831; -0.297880; -0.391753; 0.003847; 0; 1; 7551186; 0; 10; -239.025; -350.775; 583.113; 163.18; 89.6933; 72.8751
65121; 0.0229145; 0.0951953; 0.681589; 1.65143; 1.63674; 0.863113; 1.37297; 3.513055; 1.873201; -23.821287; -0.315173; -0.380218; 0.002991; 0; 1; 7551475; 0; 10; -238.992; -350.834; 583.115; 164.579; 89.6933; 74.272
65153; 0.0230566; 0.0952216; 0.681599; 1.65142; 1.63674; 0.863107; 1.37287; 3.101328; 1.790442; -23.660666; -0.304957; -0.423906; 0.002817; 0; 1; 7551766; 0; 10; -238.948; -350.87; 583.114; 165.535; 89.6949; 75.2369
65200; 0.023225; 0.0952953; 0.681619; 1.6514; 1.63673; 0.862845; 1.37274; 2.751696; 1.709602; -23.455637; -0.296018; -0.459961; 0.002762; 0; 1; 7552053; 0; 10; -238.948; -350.915; 583.093; 166.367; 89.6933; 76.065
65246; 0.0235093; 0.0955006; 0.681649; 1.65137; 1.63672; 0.862544; 1.37265; 3.063738; 1.514096; -23.998093; -0.276275; -0.427169; 0.003181; 0; 1; 7552341; 0; 10; -238.947; -350.991; 583.043; 165.683; 89.6893; 75.382
65278; 0.0237093; 0.0956322; 0.681674; 1.6513; 1.63672; 0.862544; 1.37258; 3.035011; 1.276638; -24.374325; -0.249557; -0.432919; 0.004064; 0; 1; 7552629; 0; 10; -238.91; -351.046; 583.038; 165.407; 89.6916; 75.1186
65325; 0.0238462; 0.0957744; 0.68174; 1.65107; 1.63671; 0.862293; 1.37248; 2.956480; 1.500714; -24.369606; -0.275226; -0.440622; 0.004385; 0; 1; 7552914; 0; 10; -238.933; -351.097; 583.084; 166.642; 89.699; 76.3499
65356; 0.023941; 0.096027; 0.681981; 1.65094; 1.6367; 0.862003; 1.37239; 3.335448; 1.598427; -24.743776; -0.287299; -0.400967; 0.004558; 0; 1; 7553204; 0; 10; -238.943; -351.174; 583.067; 165.866; 89.6998; 75.5764
65403; 0.0240147; 0.0961902; 0.682177; 1.65091; 1.6367; 0.861992; 1.3723; 3.077735; 1.493804; -24.796738; -0.274530; -0.428952; 0.005163; 0; 1; 7553488; 0; 10; -238.898; -351.234; 583.043; 165.338; 89.7007; 75.0631
65434; 0.0240147; 0.0961902; 0.682177; 1.65091; 1.6367; 0.861992; 1.3723; 2.923326; 1.231394; -24.608187; -0.247098; -0.447092; 0.005534; 0; 1; 7553775; 0; 10; -238.898; -351.234; 583.043; 165.338; 89.7007; 75.0631
65481; 0.0241252; 0.0964324; 0.682287; 1.65089; 1.63668; 0.86173; 1.37217; 3.263994; 0.985322; -25.033426; -0.219576; -0.410173; 0.005582; 0; 1; 7554061; 0; 10; -238.934; -351.285; 582.985; 164.485; 89.6969; 74.2086
65528; 0.0242305; 0.0965429; 0.682463; 1.65085; 1.63668; 0.861422; 1.37214; 3.263994; 0.985322; -25.033426; -0.219576; -0.410173; 0.005582; 0; 1; 7554061; 0; 10; -238.921; -351.349; 582.967; 164.104; 89.6949; 73.8265
65559; 0.0242568; 0.0965798; 0.682598; 1.65079; 1.63667; 0.861417; 1.37211; 3.122647; 0.956947; -25.023254; -0.216632; -0.425362; 0.006006; 0; 1; 7554350; 0; 10; -238.879; -351.385; 582.987; 164.454; 89.6983; 74.1847
65590; 0.0242726; 0.096664; 0.682624; 1.65063; 1.63667; 0.861138; 1.37209; 2.948354; 1.087148; -24.868492; -0.232410; -0.444704; 0.005975; 0; 1; 7554636; 0; 10; -238.944; -351.397; 583.018; 164.995; 89.7017; 74.7124
65653; 0.02432; 0.096843; 0.682664; 1.65045; 1.63666; 0.860865; 1.37207; 3.647441; 1.417203; -25.049889; -0.267106; -0.370563; 0.004978; 0; 1; 7554922; 0; 10; -239.02; -351.42; 583.034; 164.706; 89.7045; 74.4125
65684; 0.0244042; 0.0969325; 0.682684; 1.65035; 1.63664; 0.860853; 1.37206; 4.341465; 1.551599; -24.833282; -0.279437; -0.298912; 0.004446; 0; 1; 7555228; 0; 10; -239.015; -351.447; 583.047; 164.564; 89.7073; 74.2754
65715; 0.0245358; 0.0969588; 0.682704; 1.6502; 1.63663; 0.860592; 1.37205; 4.292298; 1.816615; -24.761232; -0.307891; -0.305020; 0.003832; 0; 1; 7555518; 0; 10; -239.022; -351.485; 583.091; 165.649; 89.7113; 75.354
65762; 0.0246569; 0.0969904; 0.682779; 1.65011; 1.63662; 0.860364; 1.37204; 4.517373; 2.056982; -24.872915; -0.332484; -0.280667; 0.003063; 0; 1; 7555804; 0; 10; -239.004; -351.531; 583.109; 166.199; 89.7124; 75.9025
65793; 0.0247411; 0.0970219; 0.68287; 1.65004; 1.63661; 0.860341; 1.37203; 4.235198; 2.159398; -24.889893; -0.342935; -0.310700; 0.002672; 0; 1; 7556090; 0; 10; -238.96; -351.571; 583.129; 166.528; 89.7152; 76.24
65840; 0.0247727; 0.0970483; 0.682985; 1.65; 1.63659; 0.860068; 1.37203; 3.794673; 2.238091; -24.759779; -0.350791; -0.356459; 0.002575; 0; 1; 7556379; 0; 10; -238.963; -351.603; 583.129; 166.756; 89.7135; 76.4607
65871; 0.0248516; 0.0970693; 0.683121; 1.64997; 1.63658; 0.859812; 1.37202; 3.853437; 2.272323; -25.142536; -0.354428; -0.349293; 0.002426; 0; 1; 7556665; 0; 10; -238.938; -351.651; 583.13; 167.055; 89.7123; 76.758
65918; 0.0250306; 0.0971009; 0.683136; 1.64995; 1.63657; 0.8598; 1.37202; 3.720303; 2.138308; -25.333170; -0.340273; -0.362088; 0.002624; 0; 1; 7556952; 0; 10; -238.882; -351.697; 583.128; 166.947; 89.7123; 76.6607
65965; 0.0250727; 0.0971483; 0.683146; 1.64993; 1.63656; 0.859561; 1.37202; 3.213291; 2.063095; -25.279312; -0.332641; -0.416517; 0.002849; 0; 1; 7557239; 0; 10; -238.918; -351.71; 583.117; 166.78; 89.71; 76.4828
65996; 0.0251412; 0.0972536; 0.683166; 1.64986; 1.63655; 0.859271; 1.37201; 3.520555; 1.951319; -25.375841; -0.320131; -0.383780; 0.003113; 0; 1; 7557527; 0; 10; -238.969; -351.732; 583.106; 166.441; 89.7081; 76.1329
66043; 0.0251412; 0.0972536; 0.683166; 1.64986; 1.63655; 0.859271; 1.37201; 4.135407; 1.833681; -25.558670; -0.306805; -0.318785; 0.003469; 0; 1; 7557814; 0; 10; -238.969; -351.732; 583.106; 166.441; 89.7081; 76.1329
66090; 0.0252096; 0.097343; 0.683201; 1.6497; 1.63653; 0.859021; 1.37201; 4.285512; 2.006379; -25.530104; -0.325809; -0.303861; 0.002990; 0; 1; 7558102; 0; 10; -239.008; -351.759; 583.135; 166.868; 89.7109; 76.551
66121; 0.0252096; 0.097343; 0.683201; 1.6497; 1.63653; 0.859021; 1.37201; 4.530548; 2.036521; -25.388884; -0.328463; -0.278383; 0.002684; 0; 1; 7558387; 0; 10; -239.008; -351.759; 583.135; 166.868; 89.7109; 76.551
66153; 0.0252254; 0.0973536; 0.683236; 1.64964; 1.63651; 0.858713; 1.37201; 5.049583; 1.983675; -25.200380; -0.321526; -0.224403; 0.002240; 0; 1; 7558674; 0; 10; -239.048; -351.771; 583.144; 167.473; 89.7098; 77.1412
66199; 0.0252359; 0.0973694; 0.683261; 1.6495; 1.63649; 0.858702; 1.37201; 5.128890; 2.231070; -24.869043; -0.346376; -0.217764; 0.001092; 0; 1; 7558962; 0; 10; -239.049; -351.781; 583.194; 168.507; 89.7154; 78.1768
66231; 0.0253149; 0.0973799; 0.683291; 1.64943; 1.6364; 0.858463; 1.372; 5.149919; 2.358634; -24.767908; -0.358882; -0.215807; 0.000125; 0; 1; 7559249; 0; 10; -239.056; -351.807; 583.2; 169.932; 89.7129; 79.5951
66278; 0.0255939; 0.097401; 0.683322; 1.64924; 1.63614; 0.858161; 1.372; 5.038608; 2.396168; -25.194260; -0.362066; -0.227122; -0.001052; 0; 1; 7559536; 0; 10; -239.007; -351.882; 583.225; 173.456; 89.7081; 83.121
66324; 0.0256728; 0.0974536; 0.683337; 1.64919; 1.63601; 0.85815; 1.372; 4.543867; 2.217132; -25.174414; -0.345134; -0.279297; -0.001721; 0; 1; 7559824; 0; 10; -238.99; -351.905; 583.215; 174.323; 89.7048; 83.9942
66371; 0.0257676; 0.0976273; 0.683367; 1.64915; 1.63595; 0.85786; 1.372; 4.585011; 1.947368; -25.314812; -0.316757; -0.275380; -0.000975; 0; 1; 7560110; 0; 10; -239.045; -351.936; 583.171; 173.265; 89.6998; 82.9275
66403; 0.0261098; 0.0978326; 0.683553; 1.64906; 1.63592; 0.857393; 1.372; 4.830422; 1.651358; -26.080784; -0.286418; -0.248793; 0.001071; 0; 1; 7560431; 0; 10; -239; -352.059; 583.139; 172.079; 89.6961; 81.7449
66465; 0.026394; 0.0978695; 0.683643; 1.64896; 1.6359; 0.85737; 1.372; 3.663403; 1.716577; -26.370588; -0.295057; -0.371480; 0.002520; 0; 1; 7560753; 0; 10; -238.888; -352.148; 583.167; 172.498; 89.6994; 82.1845
66496; 0.0265519; 0.0979379; 0.683723; 1.64875; 1.63586; 0.857131; 1.372; 2.998068; 1.892310; -26.044827; -0.312271; -0.438966; 0.002951; 0; 1; 7561039; 0; 10; -238.874; -352.206; 583.223; 173.735; 89.7042; 83.4207
66543; 0.0266309; 0.0981432; 0.683909; 1.64852; 1.63577; 0.856619; 1.372; 3.671700; 2.159848; -26.261738; -0.340696; -0.365116; 0.002901; 0; 1; 7561327; 0; 10; -238.936; -352.268; 583.239; 174.035; 89.7043; 83.7068
66590; 0.0268309; 0.098359; 0.684115; 1.6483; 1.63568; 0.856602; 1.372; 3.498233; 2.161370; -26.693825; -0.340808; -0.385866; 0.003320; 0; 1; 7561648; 0; 10; -238.867; -352.364; 583.263; 174.007; 89.7091; 83.7013
66653; 0.0269889; 0.0985222; 0.68416; 1.64808; 1.63554; 0.85638; 1.37199; 3.066480; 2.370137; -26.508348; -0.361596; -0.432562; 0.003178; 0; 1; 7561969; 0; 10; -238.888; -352.416; 583.283; 175.228; 89.7093; 84.922
